Customer_ID,Age,Gender,Employment_Status,Annual_Income,Dependents,Policy_Type,Policy_Duration,Premium_Amount,Coverage_Amount,Claim_Amount,Past_Claims,Time_Since_Last_Claim,Documents_Submitted,Fraud_Risk,Claim_Approval
6007,42,Female,Unemployed,102624,2,Property,15,18289,405855,21743,5,93,2,Low,0
6008,51,Female,Employed,89260,4,Life,5,10579,349235,83521,7,11,4,Low,1
6009,20,Male,Unemployed,126493,1,Health,12,8584,135859,62210,0,99,9,Low,1
6010,41,Female,Employed,73570,1,Property,10,9242,144164,22999,9,105,1,Low,0
6011,59,Male,Employed,41643,3,Property,19,6627,335853,48001,0,101,6,Low,1
6012,26,Female,Retired,80252,4,Life,10,4574,200000,67604,9,26,4,Low,1
6013,43,Male,Self-Employed,111580,3,Health,7,12058,293987,23441,6,97,6,Low,1
6014,37,Male,Self-Employed,161406,1,Property,15,6153,267397,70901,2,37,2,Low,0
6015,57,Male,Employed,118856,1,Property,9,6433,44363,19281,7,74,2,Low,0
6016,27,Female,Retired,121795,2,Life,6,14263,47737,10708,2,19,7,High,0
6017,36,Female,Unemployed,82977,3,Life,11,4395,477697,97219,5,93,5,Low,1
6018,20,Female,Unemployed,20789,0,Property,6,4940,379085,65071,0,42,6,Low,1
6019,41,Female,Self-Employed,53941,4,Health,15,2963,123018,46619,1,31,4,Medium,1
6020,22,Female,Self-Employed,20552,3,Property,13,19028,197922,19372,6,89,1,Medium,0
6021,20,Male,Unemployed,39806,1,Auto,6,9312,243037,22172,5,22,8,Low,1
6022,44,Male,Unemployed,56979,2,Life,15,7383,48243,54042,0,40,1,Low,0
6023,33,Male,Retired,159895,4,Auto,6,2277,462559,75881,9,87,8,Low,1
6024,66,Female,Unemployed,51980,4,Health,16,4380,76178,43543,6,1,1,Low,0
6025,32,Female,Retired,20860,2,Life,1,14170,102600,73624,3,61,4,Low,1
6026,52,Male,Self-Employed,20290,1,Health,6,13666,423909,65186,0,104,6,Low,1
6027,29,Female,Unemployed,62417,0,Auto,16,18016,161679,76912,8,95,1,Low,0
6028,58,Female,Self-Employed,99880,2,Health,1,15358,264463,48718,2,119,9,Low,1
6029,61,Male,Employed,156942,0,Life,7,17838,421242,66537,8,52,7,Medium,1
6030,43,Male,Employed,53397,3,Auto,10,14930,285908,70706,6,56,1,Low,0
6031,64,Female,Employed,125311,4,Life,8,17015,267716,96146,7,47,2,Medium,0
6032,51,Female,Unemployed,36186,1,Auto,5,1104,55761,88260,6,78,5,Medium,0
6033,40,Male,Self-Employed,135162,0,Property,18,5161,139931,19189,9,5,3,Low,1
6034,48,Female,Unemployed,172088,1,Health,4,18284,87117,12247,8,15,1,Low,0
6035,67,Male,Self-Employed,89616,3,Health,16,11958,322364,99215,2,10,5,Medium,1
6036,37,Male,Retired,98508,0,Life,10,13045,315208,72931,7,108,8,Medium,1
6037,29,Male,Unemployed,87296,1,Property,16,11585,243857,74006,1,45,1,Low,0
6038,40,Female,Employed,162346,1,Life,8,6947,489076,42889,3,72,6,High,0
6039,21,Male,Retired,43304,3,Life,19,3048,392134,11622,9,56,1,Low,0
6040,40,Male,Self-Employed,116161,2,Auto,1,15415,474658,97419,3,66,8,Medium,1
6041,65,Female,Unemployed,198770,3,Property,9,12575,285772,35150,5,6,5,Low,1
6042,65,Male,Self-Employed,34705,0,Auto,6,2385,396455,49318,2,51,3,Low,1
6043,18,Female,Self-Employed,187401,0,Life,13,838,143636,22226,0,51,8,High,0
6044,42,Female,Unemployed,72996,4,Auto,13,6303,452009,99520,9,29,8,Low,1
6045,19,Female,Unemployed,30607,1,Auto,18,7058,136427,84300,7,54,3,Low,1
6046,47,Male,Self-Employed,50006,0,Health,14,1410,61106,80876,8,21,7,Low,0
6047,20,Male,Self-Employed,98554,2,Property,2,14902,209698,67847,6,3,1,Medium,0
6048,38,Female,Retired,136196,2,Health,16,13510,215854,93531,8,4,3,Low,1
6049,42,Female,Employed,171566,3,Property,17,6000,431842,20363,5,21,7,Medium,1
6050,37,Female,Self-Employed,172309,0,Health,16,5114,11514,49712,2,67,3,Medium,0
6051,66,Male,Employed,60963,0,Life,14,1396,187067,97525,8,103,7,Low,1
6052,69,Female,Retired,181613,4,Health,13,8924,320930,54055,0,3,3,Low,1
6053,39,Female,Employed,23447,4,Property,16,3258,69859,18951,0,42,3,Low,1
6054,38,Female,Employed,47156,4,Property,1,9516,344697,98928,1,108,2,Low,0
6055,50,Male,Retired,187631,0,Property,17,12348,290400,26558,3,14,5,Medium,1
6056,69,Female,Self-Employed,172537,3,Health,1,1197,463003,77591,2,15,1,Low,0
6057,55,Male,Employed,62120,3,Auto,10,16654,157289,7963,0,105,4,Low,1
6058,32,Male,Self-Employed,102753,3,Health,5,17945,70345,97364,6,83,4,Low,0
6059,63,Female,Self-Employed,30190,3,Auto,7,747,356748,14268,3,57,3,Low,1
6060,69,Female,Unemployed,83394,2,Health,4,10698,222295,88583,0,73,5,Low,1
6061,32,Female,Self-Employed,25335,0,Life,1,2419,213623,81747,5,32,4,Medium,1
6062,63,Male,Self-Employed,176850,1,Life,1,2111,57640,82500,5,94,8,Medium,0
6063,42,Male,Employed,169631,0,Health,10,4692,326568,76233,0,101,8,Low,1
6064,38,Male,Self-Employed,193413,3,Health,3,4163,352764,30688,6,107,1,Low,0
6065,41,Female,Self-Employed,40557,2,Health,5,12019,455141,42685,7,64,8,Low,1
6066,22,Male,Unemployed,121092,2,Life,13,1877,179612,66604,4,24,9,Low,1
6067,23,Female,Unemployed,194853,0,Auto,9,14813,76857,53921,9,36,4,Low,1
6068,66,Female,Employed,117074,1,Property,8,3363,357278,56579,6,17,8,High,0
6069,60,Female,Employed,40575,3,Auto,11,10242,283942,55615,7,24,9,Low,1
6070,65,Male,Unemployed,92848,2,Health,14,14678,452139,63625,6,119,2,Medium,0
6071,61,Male,Unemployed,133216,3,Life,8,12131,201599,34204,2,14,9,High,0
6072,64,Male,Retired,24616,3,Property,10,2812,362524,20049,9,67,6,Low,1
6073,40,Female,Self-Employed,184835,3,Auto,3,8996,136047,50959,9,34,9,Low,1
6074,21,Male,Employed,53124,4,Health,4,5379,127066,55975,1,67,8,Low,1
6075,44,Male,Employed,153662,3,Life,12,18195,310203,31579,8,41,4,Low,1
6076,35,Female,Self-Employed,181942,3,Life,9,11532,85213,84593,4,83,7,Low,1
6077,38,Female,Self-Employed,29534,1,Property,11,12625,230083,83474,8,11,3,Low,1
6078,45,Male,Employed,27921,1,Auto,11,8342,243762,94928,3,93,1,Low,0
6079,52,Female,Unemployed,152763,4,Life,16,8827,133694,9107,0,104,4,Low,1
6080,39,Male,Unemployed,62042,4,Health,13,7131,309242,15662,7,21,4,Low,1
6081,57,Female,Self-Employed,71209,3,Health,14,19735,220338,83543,4,35,5,Medium,1
6082,40,Female,Employed,73603,2,Property,7,19916,40183,24992,3,33,4,Low,1
6083,20,Male,Self-Employed,64377,2,Auto,12,19290,145254,16730,8,90,9,Medium,1
6084,57,Female,Unemployed,59705,0,Life,19,3565,365111,73526,8,24,5,Low,1
6085,67,Female,Retired,116492,2,Property,8,15490,244828,41509,1,38,5,Medium,1
6086,27,Female,Retired,169836,2,Auto,4,11859,27116,86357,0,75,8,Low,0
6087,42,Male,Unemployed,35783,1,Auto,17,8386,433209,70052,7,58,7,High,0
6088,69,Female,Self-Employed,28515,0,Life,2,14159,316318,63146,8,75,2,High,0
6089,66,Female,Retired,153142,0,Property,13,8822,123723,21156,3,84,1,Low,0
6090,25,Male,Unemployed,102850,1,Property,7,1126,397897,89281,0,49,1,Low,0
6091,28,Male,Employed,164843,2,Property,18,17171,468692,29033,6,60,1,Medium,0
6092,22,Female,Self-Employed,116776,2,Property,10,6386,159280,78001,4,32,6,Low,1
6093,62,Female,Self-Employed,84206,0,Auto,4,19591,446135,36677,4,6,5,Low,1
6094,54,Female,Retired,103364,2,Property,8,2603,459537,11286,4,18,9,Low,1
6095,62,Male,Self-Employed,130532,0,Property,13,2881,14512,78054,9,87,6,High,0
6096,55,Female,Retired,138090,2,Life,14,2134,381864,82086,8,108,5,High,0
6097,46,Male,Retired,40936,3,Health,17,14683,89101,50773,6,19,7,Low,1
6098,22,Male,Unemployed,111618,1,Auto,12,15645,62794,45803,1,4,5,Low,1
6099,26,Female,Retired,168977,4,Life,4,15676,41642,99734,9,93,1,Low,0
6100,65,Female,Employed,154170,3,Life,9,11947,491018,53804,8,114,9,Low,1
6101,19,Male,Self-Employed,47020,2,Life,15,13596,299135,24614,3,6,4,Low,1
6102,18,Female,Retired,142043,4,Auto,15,12791,13096,99053,4,19,5,Low,0
6103,57,Female,Self-Employed,30985,3,Health,18,18495,434068,4922,1,46,4,Low,1
6104,68,Male,Retired,159355,1,Auto,6,11174,291842,80377,2,80,6,Low,1
6105,47,Female,Unemployed,149100,4,Property,2,13569,40781,67917,4,116,9,Medium,0
6106,28,Male,Employed,139635,4,Health,9,6013,459962,18955,0,97,1,High,0
6107,45,Female,Self-Employed,66323,1,Auto,5,8532,122231,1331,0,6,4,Low,1
6108,61,Male,Unemployed,57708,3,Auto,12,1901,215251,37439,0,74,3,Low,1
6109,29,Male,Self-Employed,90298,4,Property,5,18437,289629,24224,6,81,3,Low,1
6110,56,Female,Unemployed,120057,1,Auto,12,7244,438136,88197,9,93,8,Low,1
6111,43,Male,Employed,25054,3,Health,15,11919,135530,31455,3,83,8,Low,1
6112,30,Male,Retired,139580,2,Life,2,4070,348595,24437,3,63,7,Low,1
6113,25,Female,Unemployed,91317,0,Auto,11,13820,58507,79721,2,65,5,Low,0
6114,45,Female,Self-Employed,83304,2,Auto,19,9351,235121,82273,1,6,2,Low,0
6115,47,Female,Self-Employed,36471,2,Health,17,17848,28825,97033,3,90,5,Low,0
6116,26,Male,Unemployed,121266,0,Auto,18,17871,420738,15905,1,14,4,Low,1
6117,56,Male,Employed,145022,2,Life,10,9304,200101,2396,6,82,8,Low,1
6118,48,Male,Employed,190750,2,Property,5,16795,123384,41147,9,33,6,Low,1
6119,38,Female,Retired,46527,1,Property,17,7866,280933,51531,5,65,1,Low,0
6120,64,Male,Retired,63250,1,Property,1,19014,482603,41307,5,27,5,Low,1
6121,51,Male,Self-Employed,139917,3,Life,13,7721,440127,34494,1,65,8,Medium,1
6122,48,Female,Self-Employed,32029,4,Property,2,14665,366539,7562,4,10,1,Medium,0
6123,69,Male,Retired,61583,3,Health,17,16453,484096,76041,9,69,1,Low,0
6124,42,Female,Retired,122061,1,Health,15,11906,48462,36284,7,55,3,Low,1
6125,29,Female,Retired,123100,1,Life,8,9968,496450,84324,1,22,1,Low,0
6126,18,Female,Unemployed,88147,0,Life,2,5466,241649,37709,7,109,6,Medium,1
6127,39,Male,Retired,159425,0,Life,8,14264,87167,94677,8,9,5,Medium,0
6128,57,Male,Unemployed,63042,1,Health,5,8219,193375,61551,2,96,5,Low,1
6129,54,Male,Unemployed,113125,2,Life,17,8920,232107,54034,3,82,3,Low,1
6130,64,Female,Retired,192068,3,Life,4,17902,171525,26342,7,74,2,High,0
6131,18,Female,Employed,96604,1,Property,12,9912,52189,81061,1,23,1,Low,0
6132,18,Female,Employed,75918,1,Life,18,3379,342403,2203,1,59,2,Medium,0
6133,59,Male,Self-Employed,142225,0,Auto,6,14714,21008,81854,0,119,9,Medium,0
6134,59,Male,Retired,88882,3,Property,5,7157,21262,67349,1,91,5,Medium,0
6135,38,Male,Self-Employed,56822,3,Health,19,3857,428792,79211,8,108,8,Medium,1
6136,32,Male,Retired,68760,4,Health,5,15294,279710,32293,4,11,3,Low,1
6137,34,Male,Self-Employed,24200,1,Health,10,16728,468254,60774,3,91,5,Low,1
6138,39,Female,Unemployed,67259,4,Property,19,6234,281576,65137,1,118,7,Low,1
6139,55,Male,Retired,28527,0,Health,4,11796,25402,44140,1,4,2,High,0
6140,52,Female,Employed,30535,4,Property,13,13564,75412,89927,5,18,3,Low,0
6141,62,Female,Retired,169016,2,Property,13,2046,346327,46713,6,71,3,Low,1
6142,33,Male,Self-Employed,191362,1,Auto,17,14191,400101,51616,3,107,9,Low,1
6143,25,Female,Self-Employed,131477,1,Auto,18,2111,38262,76070,6,36,1,Medium,0
6144,64,Male,Self-Employed,32438,3,Auto,19,4477,90764,8256,0,27,9,Low,1
6145,34,Male,Self-Employed,84344,4,Auto,17,5607,189493,7910,7,43,1,Low,0
6146,34,Female,Self-Employed,140127,3,Auto,3,5112,70990,97464,2,42,7,Low,0
6147,43,Male,Self-Employed,90388,4,Health,13,11019,30478,53484,6,68,4,Low,0
6148,30,Male,Employed,92249,4,Health,13,14825,437750,48593,6,71,8,Low,1
6149,34,Female,Self-Employed,81083,0,Health,3,1055,167170,45282,2,111,1,Medium,0
6150,55,Female,Employed,51354,4,Auto,2,14726,413693,52811,4,87,1,Low,0
6151,34,Female,Retired,144365,3,Life,15,9693,83642,61690,1,119,6,Low,1
6152,65,Female,Unemployed,169865,4,Health,3,17001,314434,50476,8,19,5,Low,1
6153,31,Female,Employed,188138,4,Health,16,19411,482653,47752,4,98,5,Low,1
6154,62,Female,Retired,91135,1,Life,10,4351,304482,4040,3,5,2,Low,0
6155,23,Male,Unemployed,183843,1,Auto,2,4261,319401,68822,9,68,2,Low,0
6156,52,Male,Employed,164512,1,Property,15,11592,496117,51210,2,73,4,Low,1
6157,63,Male,Employed,31289,2,Life,8,6871,428912,25890,0,116,2,Medium,0
6158,31,Female,Retired,129344,1,Life,13,14092,172989,51729,6,91,4,Low,1
6159,64,Male,Self-Employed,131568,2,Health,1,6203,313755,34406,2,11,5,Low,1
6160,25,Female,Employed,69178,2,Health,2,9740,244588,39617,9,116,4,Low,1
6161,32,Male,Employed,86500,3,Auto,9,3500,31131,34124,0,14,6,Medium,0
6162,44,Female,Retired,137784,1,Property,19,7922,248620,8253,9,66,3,Medium,1
6163,30,Male,Self-Employed,69223,4,Property,12,6015,477816,48818,9,86,2,Medium,0
6164,66,Female,Unemployed,189441,0,Life,12,19109,494412,24600,7,62,1,Low,0
6165,48,Female,Self-Employed,165256,4,Auto,10,10879,151352,40385,7,116,5,Low,1
6166,52,Female,Self-Employed,88483,1,Property,19,9797,38141,66832,2,115,4,Low,0
6167,23,Female,Retired,139178,4,Life,10,13219,33187,57424,9,35,9,Medium,0
6168,22,Male,Self-Employed,164228,1,Health,19,19877,456433,24088,2,6,1,Low,0
6169,39,Male,Retired,153483,1,Property,9,5362,474685,26039,1,0,9,High,0
6170,66,Female,Unemployed,35674,4,Life,5,10792,45574,81467,7,71,8,High,0
6171,40,Female,Employed,159380,2,Property,3,13454,169708,50132,8,90,4,High,0
6172,42,Female,Employed,128707,3,Auto,19,12342,364598,13461,3,48,2,Low,0
6173,51,Male,Retired,88460,3,Life,4,2496,218878,63783,3,21,3,Low,1
6174,43,Female,Retired,20576,3,Auto,14,1574,370181,20889,4,51,9,Low,1
6175,64,Female,Self-Employed,165713,3,Life,6,14878,220215,32483,2,94,2,Low,0
6176,22,Male,Self-Employed,118264,0,Health,13,11395,211906,49042,4,42,8,Low,1
6177,43,Female,Employed,70907,1,Property,7,1366,364561,65801,3,38,1,Medium,0
6178,37,Female,Employed,192211,0,Health,12,4282,496105,91325,7,74,4,Medium,1
6179,23,Male,Employed,104325,3,Auto,14,10824,453840,93862,4,42,3,Medium,1
6180,23,Female,Retired,59651,3,Property,13,14516,390571,25421,6,53,2,Low,0
6181,67,Female,Unemployed,113435,4,Health,11,10769,275522,27212,3,20,3,Low,1
6182,35,Male,Unemployed,166730,3,Life,6,9862,172935,59050,1,116,3,High,0
6183,21,Female,Retired,58907,1,Life,7,4683,391947,68738,7,14,9,Low,1
6184,34,Male,Self-Employed,83917,3,Health,10,7969,35863,17390,3,91,3,Low,1
6185,31,Female,Unemployed,182819,3,Property,15,13615,249902,49610,8,37,9,Low,1
6186,31,Female,Self-Employed,74936,0,Auto,9,17474,101686,20578,5,22,4,Medium,1
6187,30,Female,Employed,46178,1,Life,3,16598,248779,60158,7,90,1,Low,0
6188,24,Female,Employed,150614,2,Auto,5,7691,446465,98406,8,82,8,Low,1
6189,61,Female,Self-Employed,119423,4,Property,10,2724,372066,81257,8,108,5,Medium,1
6190,32,Male,Employed,28000,2,Property,15,5833,69596,15577,8,79,2,High,0
6191,36,Female,Retired,159137,0,Life,3,15523,280991,70283,6,75,9,Low,1
6192,60,Female,Self-Employed,128407,3,Auto,18,6633,118822,86817,2,50,7,Low,1
6193,64,Male,Self-Employed,152157,4,Property,3,11960,43162,89016,7,22,6,Low,0
6194,61,Male,Self-Employed,69325,1,Auto,7,5404,43239,62962,6,50,2,Low,0
6195,52,Female,Unemployed,131868,4,Life,14,5398,171144,10990,8,70,6,Low,1
6196,34,Male,Self-Employed,168694,0,Life,16,19379,282053,79701,4,113,7,High,0
6197,52,Female,Self-Employed,146190,3,Property,19,2983,187097,64774,3,119,5,Low,1
6198,36,Male,Self-Employed,83902,0,Property,4,12552,268034,67093,1,45,5,High,0
6199,37,Male,Unemployed,24834,1,Auto,3,3827,465672,29997,6,109,4,Low,1
6200,53,Female,Employed,105733,2,Property,3,10548,220244,19173,5,117,1,Low,0
6201,52,Male,Unemployed,32008,3,Life,9,2500,131867,15564,5,93,7,Low,1
6202,49,Female,Retired,98498,3,Property,4,5072,324659,45013,9,60,3,Low,1
6203,65,Male,Self-Employed,67229,0,Health,19,7396,407368,53020,7,15,5,Low,1
6204,61,Male,Retired,132892,0,Life,11,5733,172969,30532,0,113,8,Low,1
6205,57,Male,Unemployed,159084,0,Auto,15,13144,484715,94251,0,59,2,Medium,0
6206,41,Female,Employed,71125,3,Property,4,2864,35039,44565,3,31,4,Medium,0
6207,34,Female,Employed,105702,0,Property,8,6328,330449,16691,7,40,9,Low,1
6208,24,Male,Self-Employed,104164,4,Life,2,1710,26985,17538,4,59,2,Medium,0
6209,60,Female,Employed,160921,4,Life,18,16125,178451,39680,8,20,8,Low,1
6210,67,Female,Unemployed,192444,4,Auto,3,7346,242156,13268,2,67,9,Low,1
6211,18,Female,Unemployed,33767,3,Life,3,11705,98719,48612,5,6,3,Low,1
6212,52,Male,Employed,191061,0,Auto,19,18682,386853,8179,5,90,5,Medium,1
6213,49,Female,Self-Employed,191654,1,Property,12,1046,432591,1187,3,106,4,High,0
6214,53,Male,Self-Employed,195442,0,Auto,14,13646,131962,19448,1,69,8,Low,1
6215,30,Male,Unemployed,65052,3,Auto,13,8733,202837,66457,5,19,8,Low,1
6216,23,Male,Employed,119427,4,Auto,16,2248,466411,80819,9,43,5,Low,1
6217,31,Male,Unemployed,196361,3,Property,17,13899,105114,26950,2,43,5,Low,1
6218,54,Male,Unemployed,150591,0,Health,18,11918,356537,98490,7,11,1,Low,0
6219,65,Female,Retired,172637,3,Health,13,7413,279550,74333,1,58,5,High,0
6220,32,Female,Unemployed,120547,1,Auto,13,2060,171108,59239,2,77,1,Low,0
6221,64,Male,Self-Employed,88125,3,Life,8,4277,465385,97664,8,105,4,Low,1
6222,21,Female,Employed,70281,2,Health,7,19450,116534,29558,1,33,7,Low,1
6223,57,Female,Employed,95285,3,Property,8,8356,423428,87156,9,115,2,Medium,0
6224,33,Female,Retired,43423,0,Auto,17,12983,165285,20246,0,43,1,Low,0
6225,45,Female,Retired,104693,2,Health,1,7519,280365,98707,2,80,2,Low,0
6226,33,Female,Self-Employed,108860,4,Property,3,18651,99501,92881,9,39,7,Medium,1
6227,21,Female,Retired,21706,0,Auto,4,1820,77744,72810,5,83,3,Low,1
6228,62,Female,Unemployed,71753,1,Health,19,10447,305527,48481,7,1,5,Low,1
6229,43,Male,Unemployed,113755,3,Auto,2,15697,48557,25465,9,60,1,Medium,0
6230,45,Male,Self-Employed,61334,3,Health,11,12555,36932,89572,4,20,8,High,0
6231,49,Male,Employed,87148,0,Health,11,13635,163497,46449,1,11,4,Medium,1
6232,62,Female,Self-Employed,122601,3,Life,19,13268,405397,19299,7,76,2,High,0
6233,19,Female,Retired,70627,3,Health,2,5192,95943,18371,1,64,8,Low,1
6234,48,Male,Employed,35546,4,Life,5,4310,138899,45216,3,81,5,Low,1
6235,20,Female,Employed,199807,3,Property,19,1326,72798,44266,8,77,2,Low,0
6236,25,Female,Employed,94581,3,Health,9,8981,87859,81787,6,94,9,Low,1
6237,41,Male,Retired,176371,4,Auto,7,8176,383566,49529,2,87,6,Low,1
6238,32,Male,Unemployed,63347,3,Life,12,9345,134546,25228,0,11,8,Low,1
6239,60,Male,Unemployed,61221,4,Health,19,3630,378440,94715,5,51,2,High,0
6240,48,Female,Retired,191848,1,Life,18,1580,104991,76081,8,88,5,Low,1
6241,26,Female,Retired,118203,3,Auto,18,3608,54967,11687,3,99,3,High,0
6242,56,Female,Self-Employed,35948,0,Auto,9,9158,39108,36476,6,13,8,High,0
6243,62,Male,Self-Employed,45118,2,Auto,2,14536,246506,96456,2,17,1,Low,0
6244,19,Male,Unemployed,123729,1,Property,2,4034,97159,13623,0,23,9,Low,1
6245,25,Female,Retired,146677,3,Property,15,16196,453525,46474,4,25,6,Medium,1
6246,24,Male,Self-Employed,37021,0,Auto,16,2527,252068,30283,0,93,1,Medium,0
6247,61,Male,Retired,68215,2,Property,14,12107,219128,98659,1,60,3,Low,1
6248,68,Female,Retired,21223,4,Property,19,10659,469198,30708,6,67,8,Medium,1
6249,56,Male,Unemployed,187182,3,Property,15,3160,237754,99311,0,63,8,Low,1
6250,59,Male,Unemployed,110162,4,Property,3,15151,482007,69466,5,39,3,Low,1
6251,33,Male,Retired,116453,1,Property,6,16235,428843,44166,6,28,8,Low,1
6252,52,Female,Employed,41526,2,Property,6,14799,179260,9964,3,17,6,Low,1
6253,47,Female,Employed,58829,2,Auto,9,19136,19785,30355,3,67,7,Medium,0
6254,27,Male,Retired,71862,4,Property,11,18910,173868,18202,1,58,2,Low,0
6255,55,Female,Unemployed,147048,4,Property,4,18138,134766,49483,4,96,1,Low,0
6256,35,Female,Employed,171408,1,Life,14,7267,28808,18390,6,55,1,Low,0
6257,67,Female,Unemployed,50796,0,Life,13,12827,290501,97408,3,101,3,High,0
6258,22,Male,Employed,178239,3,Property,15,16051,234568,93684,7,108,7,Low,1
6259,46,Female,Retired,36818,0,Health,17,855,157488,89994,7,65,9,Low,1
6260,56,Male,Self-Employed,189964,2,Health,8,3239,205568,83463,6,114,2,Low,0
6261,51,Male,Self-Employed,44488,3,Property,11,10307,328917,76719,2,11,6,Low,1
6262,60,Female,Unemployed,189024,1,Auto,11,14890,342735,49261,9,21,8,Low,1
6263,62,Male,Unemployed,103904,0,Auto,16,4430,330107,19480,8,61,9,High,0
6264,40,Female,Employed,164295,0,Life,3,5266,242323,70627,7,25,3,Medium,1
6265,22,Female,Retired,116931,3,Auto,15,5758,247044,88622,9,13,5,Low,1
6266,47,Male,Employed,181333,1,Auto,13,13017,216095,66166,0,8,5,Low,1
6267,23,Male,Retired,95520,1,Auto,7,12854,291076,25743,8,73,8,Low,1
6268,63,Female,Retired,88334,0,Property,5,6757,182930,78559,6,6,1,Low,0
6269,61,Female,Unemployed,158675,0,Property,12,6603,266856,68434,9,104,3,High,0
6270,21,Female,Self-Employed,131587,4,Health,3,10374,276942,19535,9,46,6,Low,1
6271,46,Female,Self-Employed,97240,3,Life,12,7688,128352,93260,3,57,6,Low,1
6272,40,Male,Unemployed,54261,1,Health,5,10211,28325,15449,4,19,4,Low,1
6273,23,Male,Self-Employed,137367,2,Auto,19,4810,349025,47525,6,78,5,Low,1
6274,49,Male,Unemployed,35707,3,Auto,19,3037,119151,56613,7,55,3,Low,1
6275,59,Female,Employed,38009,4,Health,1,9031,13217,75269,3,42,4,Low,0
6276,35,Male,Retired,72169,3,Health,12,8803,295240,64826,6,113,1,Low,0
6277,32,Male,Self-Employed,38231,0,Property,6,4681,367081,67968,5,97,6,Medium,1
6278,57,Male,Self-Employed,23246,3,Property,18,983,186024,56801,8,59,5,Low,1
6279,49,Male,Employed,49825,3,Life,16,13261,49195,93772,3,51,5,Low,0
6280,26,Female,Employed,166997,3,Property,11,15935,321291,81748,3,114,4,Low,1
6281,54,Male,Self-Employed,21316,2,Auto,10,19986,233911,25150,2,87,9,Medium,1
6282,27,Male,Self-Employed,103870,4,Auto,3,8027,228006,35315,7,65,9,Medium,1
6283,37,Male,Unemployed,116608,3,Health,18,14135,442263,38128,7,19,5,High,0
6284,23,Male,Unemployed,134911,3,Life,12,17051,301468,43364,3,12,7,Medium,1
6285,65,Female,Self-Employed,153098,2,Property,14,7950,209851,3980,2,24,3,Medium,1
6286,20,Female,Unemployed,35289,1,Life,4,3791,14984,83192,5,35,1,Low,0
6287,59,Male,Employed,122082,3,Auto,10,14083,118078,91018,8,2,1,Low,0
6288,28,Female,Retired,68886,3,Auto,7,2235,295705,7642,7,46,3,Low,1
6289,60,Female,Unemployed,85020,1,Property,16,13154,438328,6102,6,11,3,Low,1
6290,34,Female,Retired,59279,3,Property,9,7780,324050,99672,6,59,5,Low,1
6291,49,Female,Unemployed,126061,3,Property,3,10240,63246,66384,4,96,8,Medium,0
6292,21,Male,Self-Employed,105643,3,Health,2,6593,370777,56261,1,27,6,Low,1
6293,21,Female,Unemployed,119827,4,Auto,6,17730,70848,42336,8,74,8,High,0
